ra0,dec0,pm_ra_fit,pm_dec_fit,parallax_mas,parallax_err_mas,parallax_snr,distance_pc,distance_err_pc,rms_ra_mas,rms_dec_mas,rms_total_mas,n_epochs,baseline_years,ref_mjd,fit_success,designation,skip_reason,w1_w2_color,T_eff_K,pm_total,variability_flag
-20.78957049749384,-7.937166125134046,-9.149284634126174,-7.280327688688455,-10.79926733228936,14.292996940660222,0.7555635376628382,,,450.9496574349296,446.38674731430694,634.5208599553897,500,9.507440663682415,58287.93298328,True,J023721.68-570645.3,,1.6759996,250.04425318945675,248.8714527622644,VARIABLE
-4.203013170737622,-7.136714466904171,0.7064393273060112,0.35604260292133333,5.287749868529582,9.013159424665988,0.5866699588225177,189.11635853873702,322.35562038715096,235.45389259158912,211.06527186829996,316.20734419897803,402,10.516885272580438,58678.27597111,True,J024744.48-380453.7,,1.6070004,216.10492373306832,83.3606621854697,VARIABLE
-168.22098946060672,-13.176763927947768,-19.835566014988164,-2.985197918166543,9.201263083050861,18.831085416088865,0.4886209626126758,108.68073121852638,222.42339059177112,474.1355195661879,463.4612761701397,663.0240157215675,392,10.515125370157413,58669.412815100004,True,J021958.37-402138.1,,1.9229994,258.40840466957934,82.365041127896,VARIABLE
-114.22174269603416,58.46192998200262,-11.862562300981942,15.522316120396308,8.837052698540681,19.248180304664228,0.4591110722502575,113.15990003829403,246.47608580568397,494.4338610110247,580.6677038935269,762.6531487244054,500,9.44164681500343,58355.75690937,True,J174419.54+385839.2,,2.2319994,298.085873449733,220.75552088226468,VARIABLE
-100.99392079613362,188.5740256181875,-11.504576245496445,-3.3032851322241665,9.237515280196448,20.79670926179327,0.4441815848802182,108.25421876636221,243.7161342372061,340.5668346014007,415.15779250382434,536.9746376758089,302,10.528848128843256,58684.780061175,True,J022141.12-132036.6,,1.8710003,242.8299447577636,27.29468812791236,VARIABLE
-165.3619612516061,69.27767927884169,-9.87044866255248,5.906069239099024,8.981920933667986,26.860176112986807,0.33439545950427546,111.33475872088596,332.9433924908376,426.6360332776685,465.7132757493423,631.590975315581,260,9.998703782121838,58727.606649580004,True,J231923.35+005202.6,,2.0100002,265.23424535646086,382.2512262897269,VARIABLE
-14.983956147323804,40.34315104105193,29.309970326848195,-6.0760419393820335,0.9195059892660211,2.765237147837883,0.33252337506928675,1087.540496390058,3270.5685612731763,516.5230527943303,505.02321789525143,722.3880637726852,500,6.45450808479123,57643.11018959,True,J054110.02-830916.6,,2.2350006,260.96692049367886,304.06742673295344,VARIABLE
12.756820883873619,-19.301082337994984,-2.227874945296266,-3.888784772460676,1.605995799044205,5.933446320845272,0.2706682949843248,622.6666349906653,2300.478654238856,172.29435256217482,163.76519161442636,237.70650371693404,500,8.991469902642024,58250.764955825,True,J013357.89-703638.5,,2.0079994,309.9675604853347,204.60694025374605,NORMAL
-20.26574342372716,-26.66876884558836,-4.3817012484802405,-6.885280473510636,1.5670080300761562,6.130943002279623,0.25559005025711495,638.1588229330263,2496.8062031016466,168.99617865146467,217.39406317845263,275.3541121974299,500,9.442001606324439,58628.694774695,True,J013309.43-624709.8,,1.5499992,300.3012086579778,172.00290695217916,VARIABLE
0.9395627621535056,-2.4762917075450455,2.5328601864092017,-3.256447026041694,-0.9613296163357505,5.11220238514815,0.18804607953874886,,,202.7242838760938,176.59818557840424,268.8569404398175,500,5.4469369613963075,57540.97367032,True,J193547.43+601201.5,,1.5279999,250.5057090423649,306.4718584144391,FADING
-41.298567045954876,17.075397929674555,-5.9321271403927645,3.75856725691785,-1.6029165518068655,8.935188159637674,0.17939370980989666,,,283.9108037242731,274.16789616763435,394.68136485062155,500,8.500709231074598,58086.88451038,True,J023658.58-583351.9,,2.1429996,256.7243761141179,299.1471209956733,VARIABLE
-71.84721286874039,6.091901733224462,-4.8706736370173465,-5.994654492660585,-1.8365232556974664,11.288733794705603,0.16268638175866923,,,441.5389919161334,416.39842434383775,606.9137740884994,500,7.521428603011626,57823.06874221,True,J060501.01-545944.5,,2.0030003,253.09470710443125,358.7199464763564,FADING
-115.4944638344408,-30.13544972272709,-12.041078578562235,6.513725735358724,-0.06497643098563088,9.285289143285556,0.0069977821888957655,,,283.6560298699472,237.68066783897103,370.07140276703313,500,4.459740635181387,57578.61141795,True,J070016.24-693931.3,,2.0950003,254.27810717112663,55.36244214266564,NORMAL
,,,,,,0.0,,,,,,500,,,False,J183821.26+652746.7,insufficient_baseline,2.2919998,288.52525758474764,405.493526458808,VARIABLE
