designation,rf_prob,rf_pred,nn_prob,nn_pred,iso_score,iso_pred,iso_prob,cluster,distance_to_center,composite_score,weighted_score,rank,ra,dec,w1mpro,w2mpro,w1_w2_color
J201255.57+235038.8,0.0004,0,0.0006470867432139032,0,0.17212404851161428,1,0.23903519144893864,6,112.02135785132342,0.08002742606405085,0.06865207948347216,1646.0,,,,,
J045534.41-444830.0,0.0,0,0.001418949133932425,0,0.17222288640411565,1,0.2387497157150405,7,166.8102415078953,0.08005622161632431,0.06861961852827798,1647.0,,,,,
J065637.49-180502.3,0.0008,0,0.0004489539734330041,0,0.17236489663430316,1,0.23833954433584748,7,233.09242096254806,0.07986283276976015,0.06856814237408014,1648.0,,,,,
J211714.84-032319.0,0.012576184926184926,0,0.00013255529787732523,0,0.17837393770153354,1,0.2209834942898814,5,223.02456979526588,0.07789741150464789,0.06856580770772461,1649.0,,,,,
J061133.64+134145.9,0.0,0,0.00025518528552980944,0,0.1718992696355962,1,0.23968442539122617,8,312.4286172866164,0.07997987022558532,0.06855417447907314,1650.0,,,,,
J164452.44-863004.0,0.008383954933954933,0,0.12120073421310501,0,0.2181579392538877,1,0.10607445734936577,3,123.90729776686108,0.07855304883214191,0.06852889256097235,1651.0,,,,,
J161049.50-701945.4,0.005033882783882784,0,0.04341295160279895,0,0.18950471890291287,1,0.18883420567287423,3,168.51348383622314,0.079093680019852,0.0685137089861421,1652.0,,,,,
J125025.55-502517.9,0.0,0,0.0055818407998596015,0,0.17384452195316646,1,0.23406590885954567,3,145.5972618055405,0.07988258321980175,0.06847078561697294,1653.0,,,,,
J214823.13+012629.9,0.0,0,0.006047424292516773,0,0.1741490994628443,1,0.23318619070789715,0,158.1952377454513,0.07974453833347131,0.0683524614286897,1654.0,,,,,
J221813.78-105541.8,0.000375,0,9.644722126713254e-05,0,0.17230818273105475,1,0.23850335239308465,5,217.41770797528548,0.07965826653811726,0.0683320856041005,1655.0,,,,,
J223124.37+221500.0,0.02054465811965812,0,0.012113688826744478,0,0.18700416255575442,1,0.19605661946876524,1,73.61126688915799,0.07623832213838928,0.06828208442142768,1656.0,,,,,
J084157.63-413454.8,0.005434149184149185,0,0.00039789236907987376,0,0.17510239669202937,1,0.23043276062923684,7,177.25113829309254,0.07875493406082197,0.06828053622129729,1657.0,,,,,
J104333.13-015330.4,0.0,0,0.002359806289750725,0,0.17298334784840902,1,0.23655325762172502,6,251.49807942631935,0.07963768797049191,0.06826087540327878,1658.0,,,,,
J025413.03+502019.2,0.026588774624068737,0,0.004253599773263146,0,0.18754421811374095,1,0.19449676471205002,7,81.94350614413561,0.07511304636979398,0.06818100754897607,1659.0,,,,,
J233407.69+371759.8,0.0,0,0.0038290847229039324,0,0.17360788261385657,1,0.23474939964783545,0,211.4115046793104,0.07952616145691313,0.06816528124878268,1660.0,,,,,
J162816.17+090312.9,0.0008636363636363635,0,0.001423017147597223,0,0.17332719375301453,1,0.23556011967148224,2,133.71617023846832,0.07928225772757194,0.068079597532724,1661.0,,,,,
J173731.76-064648.5,0.0006666666666666666,0,1.7789445223262173e-05,0,0.17280824088914265,1,0.23705902303660922,5,204.643217378299,0.07924782638283305,0.0680219464233807,1662.0,,,,,
J235153.50+645455.4,0.027486147186147187,0,0.03282761258110303,0,0.19814395254569084,1,0.16388131056278005,1,184.8238407330377,0.07473169011001009,0.06798232683517254,1663.0,,,,,
J051306.37-525031.0,0.0024871794871794872,0,0.007847598743349423,0,0.17653322789513837,1,0.22630005830774388,3,182.94795910050877,0.07887827884609093,0.06796526465196072,1664.0,,,,,
J235815.55-381127.3,0.021308477633477638,0,0.008575108039105285,0,0.1866336877901948,1,0.1971266701640227,2,125.17364273971953,0.07567008527886854,0.06790414132952698,1665.0,,,,,
J092759.63+722035.9,0.052414593739593736,0,0.001006153450964218,0,0.20017096895415426,1,0.15802663294688868,7,126.34940811970343,0.07048246004581554,0.06790133628778386,1666.0,,,,,
J221854.24+723051.8,0.0,0,0.0029259169405087024,0,0.17364329727023275,1,0.2346471106899886,0,56.27200551506281,0.07919100921016577,0.0678780078944278,1667.0,,,,,
J074141.33-275443.8,0.006165700965700967,0,4.2862137228212304e-05,0,0.17585299842232088,1,0.22826478057222374,8,115.0447670849393,0.07815778122505097,0.06787319833085811,1668.0,,,,,
J141937.47+584439.3,0.0,0,0.0068655734468921715,0,0.17505797570331633,1,0.23056106278170496,3,170.09445653069437,0.07914221207619905,0.06783618177959919,1669.0,,,,,
J150751.53-123313.5,0.0,0,2.017361200993836e-05,0,0.17271059803694416,1,0.23734104710840823,5,223.23492734286665,0.07912040690680605,0.06781749163440519,1670.0,,,,,
J015238.58+005942.4,0.0,0,1.2459133964199468e-08,0,0.17273277222068162,1,0.23727700090896145,4,296.4001882616491,0.07909233778936514,0.06779343239088441,1671.0,,,,,
J220748.46+582025.5,0.008752525252525253,0,8.537551624111294e-05,0,0.17742386286852863,1,0.22372761704833113,8,466.85879575638444,0.07752183927236583,0.06769765155524575,1672.0,,,,,
J030205.03-815429.9,0.0002,0,0.002094797311953082,0,0.17371920052588274,1,0.2344278775895698,0,135.81395219654496,0.07890755830050762,0.06766362140043511,1673.0,,,,,
J011118.59+654039.0,0.0024858585858585857,0,3.7014838926499896e-07,0,0.17421337513165402,1,0.23300054183112656,4,104.17480014535944,0.07849559018845814,0.06763705710237249,1674.0,,,,,
J081633.08-514252.7,0.001476190476190476,0,6.671188883844022e-05,0,0.17375947408841264,1,0.23431155454251826,8,162.21396079376962,0.07861815230251572,0.06759787204161212,1675.0,,,,,
J230750.75+612938.2,0.0004,0,0.002623592879630015,0,0.17410175831660024,1,0.23332292721780817,2,215.28279579572563,0.07878217336581274,0.06758472002783948,1676.0,,,,,
J020846.82-444505.1,0.0007532467532467532,0,0.0072379450108064946,0,0.17589109874958747,1,0.22815473453003363,2,101.7896843956363,0.07871530876469562,0.06757787133448864,1677.0,,,,,
J164217.73+512105.6,0.0,0,0.005950079765573226,0,0.17505475092780426,1,0.23057037697419394,1,151.66778582283,0.07884015224658905,0.06757727335421919,1678.0,,,,,
J015240.33+254543.5,0.041068021641241445,0,0.030744183049850445,0,0.2050169856765806,1,0.14402977257981747,3,172.52165534091665,0.07194732575696978,0.06753599659758003,1679.0,,,,,
J234345.96-710207.5,0.0028666666666666662,0,0.004109849072820492,0,0.1759872764026777,1,0.22787694242615858,2,128.45146187731245,0.07828448605521525,0.06751051185685117,1680.0,,,,,
J204728.74-430852.3,0.0400171720350513,0,0.0028892157223439348,0,0.1948898202647627,1,0.17328029487526603,1,218.0370790572654,0.07206222754422043,0.06748436247148197,1681.0,,,,,
J212209.08-441806.9,0.0020064935064935067,0,0.00023010226717009785,0,0.174241191772055,1,0.23292019839570843,6,314.223991609189,0.07838559805645735,0.06747429740646252,1682.0,,,,,
J210435.32+002904.7,0.0,0,0.0017488836142332453,0,0.1737392961078041,1,0.23436983506304562,2,177.94085183972118,0.07870623955909296,0.06746249105065111,1683.0,,,,,
J194537.35+262122.5,0.05101517094017095,0,0.005178583001308524,0,0.20144012332048605,1,0.1543609055119015,2,209.09484930254544,0.07018488648446032,0.06744635569241898,1684.0,,,,,
J112417.55+634735.6,0.0,0,1.6747803486603068e-05,0,0.1732008245760937,1,0.23592511464062402,4,180.31428085563678,0.0786472874813702,0.06741196069831731,1685.0,,,,,
J030514.21-072530.0,0.04832590791561379,0,0.08885346416433323,0,0.22908357758378778,1,0.07451768755593333,3,82.64808816405181,0.07056568654529345,0.06738857531248207,1686.0,,,,,
J061657.77-780236.8,0.0,0,0.0009232643768245325,0,0.173565161698909,1,0.23487279143856274,6,227.44580741521747,0.07859868527179575,0.06737030166153922,1687.0,,,,,
J140840.74-512152.1,0.015664285714285714,0,6.874124590612375e-05,0,0.18142335567200146,1,0.21217579097842712,5,219.81368888617249,0.07596960597953965,0.06735456022736051,1688.0,,,,,
J014329.37-451724.2,0.0044,0,0.006644576651191064,0,0.1778553321929663,1,0.22248139438077816,1,163.06689967612576,0.07784199034398974,0.06735027743770548,1689.0,,,,,
J212222.77-422134.8,0.013121503496503494,0,0.013706641912104635,0,0.1848814821092113,1,0.2021876057026098,1,78.6771348182818,0.0763385837037393,0.06730757224556276,1690.0,,,,,
J160015.57+523555.2,0.005507692307692308,0,0.008373471121629863,0,0.17911974552826881,1,0.21882936057359165,1,142.25342333133278,0.07757017466763794,0.06727553433050285,1691.0,,,,,
J053452.48+382950.0,0.008792013542013543,0,0.0003681803076165599,0,0.1782946195375984,1,0.22121259074760405,7,143.17063158799894,0.07679092819907805,0.06707679753378312,1692.0,,,,,
J154150.06-213746.4,0.02574652177887472,0,1.855005762132083e-05,0,0.187011443738531,1,0.1960355890628734,5,316.37867521318685,0.07393355363312315,0.06704969193965908,1693.0,,,,,
J171415.03-750830.2,0.015573151848151848,0,0.008078991030847301,0,0.18462860344843862,1,0.2029180008925948,1,91.05211198478726,0.07552338125719797,0.06695906277019138,1694.0,,,,,
J133426.84-050528.6,0.024326386186912505,0,0.04004415319043664,0,0.20024455049986606,1,0.15781410569411322,3,152.1613744047003,0.07406154835715412,0.06695652518997675,1695.0,,,,,
J120715.26+601842.0,0.0,0,0.0002141047498447842,0,0.17386275797408468,1,0.23401323734537982,6,472.0991590039107,0.0780757806984082,0.06692209774149274,1696.0,,,,,
J094922.41-041816.2,0.03194572927072927,0,7.031031442154303e-06,0,0.19042654869621456,1,0.18617166370529523,4,93.00919348351073,0.07270814133582222,0.0668849396122375,1697.0,,,,,
J185437.55+075634.5,0.0004,0,4.297452318291945e-05,0,0.17406168890899298,1,0.23343866059955126,5,136.49173271493487,0.07796054504091139,0.06688046717792405,1698.0,,,,,
J002642.38+652259.8,0.032736477411477415,0,0.025555171744813733,0,0.1997723334925423,1,0.1591780208213308,3,48.478282126304215,0.07248988999254065,0.06681083105238876,1699.0,,,,,
J025449.92-712553.3,0.0023333333333333335,0,0.002079058395160704,0,0.175911700688213,1,0.228095229481919,2,177.5490531546185,0.077502540403471,0.0667640822505942,1700.0,,,,,
J055420.26-671201.3,0.024194743981508688,0,0.00510038872611956,0,0.18833969869830292,1,0.19219916003906093,0,145.9107224544317,0.07383143091556306,0.06674047563926958,1701.0,,,,,
J041518.20-494437.7,0.034015531690531696,0,0.055306281978306684,0,0.2108351832677633,1,0.12722494008822843,3,124.72684523322927,0.0721822512523556,0.06672986274352362,1702.0,,,,,
J184104.36+840226.9,0.04998965446318386,0,0.008580071408221009,0,0.20298712638361766,1,0.14989266136369667,1,160.13353069181846,0.0694874624117005,0.06670206127619813,1703.0,,,,,
J210134.84+681730.0,0.0016103896103896104,0,0.05210392587465938,0,0.19294606321755925,1,0.17889449258352227,3,136.15017654099447,0.07753626935619042,0.06668971510679031,1704.0,,,,,
J205330.97+435656.9,0.027937458619811558,0,0.0038209857537341557,0,0.18992768976145374,1,0.18761252931774755,2,214.071680214332,0.07312365789709775,0.06666848657177116,1705.0,,,,,
J172136.36+552222.2,0.002397069597069597,0,9.750738251227198e-05,0,0.17539937255191185,1,0.2295749984956624,1,176.67430006933222,0.07735652515841475,0.06664803150679402,1706.0,,,,,
J221921.73-334534.1,0.0,0,0.03942116284656322,0,0.18778248548119453,1,0.19380857165302823,3,83.2670139583839,0.07774324483319715,0.06663706699988327,1707.0,,,,,
J065845.21-013553.3,0.008223809523809524,0,7.196950641161463e-05,0,0.17844196322394196,1,0.22078701462563644,8,256.6248398710369,0.07636093121861919,0.06662705669078924,1708.0,,,,,
J110338.57-123727.5,0.0024,0,2.502440310922149e-07,0,0.17539915776739318,1,0.22957561886267494,4,138.03799862178485,0.07732528970223534,0.0666216768876303,1709.0,,,,,
J022842.06-055149.5,0.0015,0,0.006249176451486309,0,0.1771158763314546,1,0.22461718157137817,2,90.98211256761275,0.07745545267428816,0.06660467372081842,1710.0,,,,,
J194753.56+240223.3,0.011722450545670357,0,0.006818991219271167,0,0.18262818477179038,1,0.20869585567447174,2,55.92145954435205,0.07574576581313776,0.06659957791778527,1711.0,,,,,
J185010.61+113311.3,0.015531862581862581,0,0.010951010752274618,0,0.18604512406955015,1,0.19882663215071228,1,107.73256719644603,0.07510316849494983,0.06659298193593736,1712.0,,,,,
J185903.85+593722.3,0.0,0,0.00075711485951239,0,0.17448514749398164,1,0.23221557553302757,6,273.6894053690757,0.07765756346417999,0.06656362582643999,1713.0,,,,,
J062507.60+044442.4,0.009577050727050729,0,3.872566109541254e-07,0,0.17927433065286702,1,0.21838286884073935,4,161.90032765171307,0.07598676894146701,0.06649966633940754,1714.0,,,,,
J123930.18-483052.9,0.0201045177045177,0,0.10310618741687677,0,0.2204517402716788,1,0.09944921967585801,3,99.59877727682932,0.0742199749324175,0.06648919532843181,1715.0,,,,,
J050817.76+373651.1,0.011944028194028192,0,4.163349833663806e-05,0,0.18055488093295086,1,0.21468422632875617,4,207.97105840936112,0.07555662934037367,0.06646911489089574,1716.0,,,,,
J072058.22-230348.1,0.004035198135198135,0,7.598074500114307e-05,0,0.176482253799147,1,0.2264472879490753,7,211.81911254571145,0.07685282227642486,0.06645030454196389,1717.0,,,,,
J055203.24+404123.4,0.004220512820512821,0,0.001699065675323029,0,0.17717494185423133,1,0.22444658127794787,7,127.7209318179664,0.07678871992459457,0.06642183319544004,1718.0,,,,,
J213337.78+322851.3,0.0027532467532467527,0,0.002884049449965008,0,0.1768891279902483,1,0.2252721039647826,2,156.508331221655,0.07696980005599811,0.0663674352984622,1719.0,,,,,
J014242.97-451556.3,0.010216971916971919,0,0.006747037417907746,0,0.18213640266289183,1,0.21011628112975791,1,131.41529210180974,0.07569343015487918,0.06633965040660672,1720.0,,,,,
J081423.16-195003.7,0.006695454545454544,0,0.0019469092265084656,0,0.1786550129612801,1,0.22017165822148638,3,206.69485027401436,0.07627134066448313,0.06633192836176476,1721.0,,,,,
J182408.86-641932.3,0.0024076923076923077,0,0.00030225064382610197,0,0.175877006034441,1,0.22819543883986093,0,401.9426145795997,0.07696846059712645,0.06631692227006443,1722.0,,,,,
J161205.53-052505.0,0.005875585525585526,0,0.003896776554255202,0,0.17894055771670925,1,0.2193469128070112,1,206.6852577873584,0.07637309162895065,0.06630201932846992,1723.0,,,,,
J134208.00-480906.3,0.0010213786213786214,0,1.8421169156005093e-06,0,0.1750878252706627,1,0.23047484759713263,5,321.1868108587145,0.07716602277847562,0.0662882164703189,1724.0,,,,,
J091943.41-482725.3,0.0020934065934065933,0,0.015665086479061646,0,0.1810737875242568,1,0.21318545661373434,0,114.58188045333287,0.07698131656206753,0.06628304370940168,1725.0,,,,,
J163011.22+260345.0,0.057048065823065826,0,0.0027498735724066476,0,0.20515553632706152,1,0.1436295935834113,1,223.41753228917688,0.06780917765962792,0.06627187596869048,1726.0,,,,,
J040508.93-462052.5,0.00046753246753246754,0,0.008994636896058186,0,0.1779535432895462,1,0.22219772903580223,3,131.4898563453803,0.07721996613313097,0.06625533275233117,1727.0,,,,,
J220610.49+692715.4,0.0004857142857142857,0,0.04422632669132317,0,0.19018307672759122,1,0.18687488933230267,3,56.85960874138559,0.0771956434364467,0.06623708212919922,1728.0,,,,,
J070456.49-061030.7,0.010776467976467976,0,2.727542239216956e-07,0,0.18031482589171927,1,0.21537758276662827,9,296.0501733007825,0.07538477449910673,0.06615501642444405,1729.0,,,,,
J203147.92+671746.4,0.015550238650238647,0,0.10449873944378396,0,0.21903547456667127,1,0.10353985213775688,3,135.8765436930814,0.07452961007725983,0.06610398558768538,1730.0,,,,,
J151229.99-015258.1,0.004812698412698413,0,6.699672716918542e-09,0,0.17733487088988875,1,0.2239846546051863,9,54.14780317065098,0.07626578657251915,0.06605820254968761,1731.0,,,,,
J013246.38+261816.5,0.009490150372503314,0,0.029001166273118745,0,0.1898779218456243,1,0.1877562751214715,3,173.70050480118894,0.07541586392236452,0.06599790484381292,1732.0,,,,,
J055150.40+314031.7,0.0005818181818181818,0,0.00015008100857517395,0,0.175373555030723,1,0.2296495678295716,7,205.67368785629773,0.07679382233998831,0.06590639317453544,1733.0,,,,,
J024651.56-570420.9,0.0021818181818181815,0,0.009011354150677664,0,0.1792961369870053,1,0.21831988510966,2,174.92014536268528,0.07650435248071862,0.0658868475808757,1734.0,,,,,
J020017.18-374631.6,0.002,0,0.006247016510766266,0,0.17825750876991664,1,0.22131977862232857,1,87.54000616893784,0.07652226504436495,0.06587622718088423,1735.0,,,,,
J133528.01-410422.0,0.0016167832167832167,0,4.920821507768507e-07,0,0.1759021536514338,1,0.22812280440548438,9,255.6082415283775,0.07658002656813946,0.06587099180365999,1736.0,,,,,
J060734.85-065217.7,0.006781818181818181,0,0.00013956949738328143,0,0.1786332530602061,1,0.2202345078388896,7,179.0351024818972,0.07571863183936368,0.06587051560257147,1737.0,,,,,
J062712.11-693757.1,0.00016666666666666666,0,0.0007703395925644025,0,0.17544277414438225,1,0.22944964068855755,7,217.5439570927698,0.0767955489825962,0.06584856579460627,1738.0,,,,,
J061521.76-483617.7,0.061751925147435986,0,0.00034948395353820997,0,0.20731837598936775,1,0.13738261457288356,7,126.52814962802081,0.06649467455795259,0.06581713892787878,1739.0,,,,,
J054933.67+011227.3,0.056437025719378676,0,0.0004806397333691117,0,0.20461842595493362,1,0.14518094169279538,7,134.20565614209852,0.06736620238184772,0.06580489143006643,1740.0,,,,,
J041716.28-104042.1,0.0,0,0.00059898596017836,0,0.17536346077815018,1,0.22967872328896527,3,183.27180876032708,0.0767592364163812,0.06579363121404104,1741.0,,,,,
J132205.82+511502.0,0.0021333333333333334,0,0.0002752710295610818,0,0.17637598885629763,1,0.22675421540149085,8,225.39046111638802,0.07638760658812842,0.06577985326601483,1742.0,,,,,
J051533.29+465530.1,0.00475,0,9.063717826887842e-06,0,0.17774958906874316,1,0.2227868146525819,8,169.74039513448255,0.0758486261234696,0.06569167953440251,1743.0,,,,,
J111901.87+362800.5,0.0008,0,1.170747788735048e-06,0,0.17570146822439842,1,0.22870244869084583,4,38.431389056916494,0.07650120647954485,0.06568674841103846,1744.0,,,,,
J051907.94-592659.2,0.0,0,0.012493318570815367,0,0.17968405969076762,1,0.21719943913747622,0,113.3605425297837,0.07656425256943053,0.06562650220236903,1745.0,,,,,
J024122.16-712516.4,0.0,0,0.010337173552386548,0,0.17895516522341282,1,0.21930472161301579,2,189.02666046730317,0.07654729838846745,0.06561197004725781,1746.0,,,,,
J000017.78+132338.0,0.002,0,9.970549068347587e-05,0,0.17645543744638809,1,0.22652474223093602,5,257.77513674182694,0.07620814924053983,0.06560698506331986,1747.0,,,,,
J150513.83+262741.8,0.006238383838383837,0,0.008639815310510265,0,0.1816642072981834,1,0.21148013374611727,1,157.22843153731813,0.07545277763167045,0.06556500708977236,1748.0,,,,,
J150426.37-191956.2,0.01687972909443497,0,3.158395852609743e-05,0,0.18430354817909217,1,0.2038568654234512,5,346.888578450038,0.07358939282547075,0.06548801229246563,1749.0,,,,,
J124802.83-015438.0,0.05299541324688383,0,0.01316221272985546,0,0.20766774869858484,1,0.13637351342712264,3,128.15784711741608,0.06751037980128731,0.06543681315065823,1750.0,,,,,
J063603.08-105432.7,0.006366666666666667,0,0.0009688545673863001,0,0.17926330842615668,1,0.21841470458894982,7,173.0529121665552,0.07525007527433426,0.06540958833038175,1751.0,,,,,
J002205.99+542415.0,0.061991397491397524,0,0.03601640612381112,0,0.22041038480007835,1,0.09956866762549613,3,183.2868993771249,0.06585882374690159,0.06530633428182958,1752.0,,,,,
J085300.30-402322.4,0.011306277056277056,0,0.019802161976561643,0,0.18849058635075072,1,0.191763347799154,0,146.37089376715122,0.07429059561066423,0.06529283581718034,1753.0,,,,,
J054158.06-524436.9,0.0,0,0.0024628777602748496,0,0.17666005646342464,1,0.22593373646806816,7,77.34595931295624,0.076132204742781,0.06525617549381228,1754.0,,,,,
J230132.31-603151.6,0.0059676767676767675,0,0.0033431179233105296,0,0.18010541571329408,1,0.2159824269499544,2,154.3445169851551,0.07509774054698057,0.06522201714993717,1755.0,,,,,
J115654.46-490336.8,0.0019975615887380597,0,0.09899975822362513,0,0.21123472996395737,1,0.12607092027420827,3,96.95095561376894,0.07568941336219048,0.065162005965983,1756.0,,,,,
J053957.59-685415.0,0.018195376845376844,0,0.029421561166272325,0,0.1956205918561636,1,0.1711695906596315,3,149.4281952762465,0.07292884289042689,0.0651097763125626,1757.0,,,,,
J092746.57-600315.4,0.0,0,1.1315750218152762e-05,0,0.1760529056738221,1,0.2276873839089645,8,145.581035451368,0.07589956655306089,0.06505677133119504,1758.0,,,,,
J211851.08+455453.2,0.0036047619047619044,0,0.008729045147290415,0,0.18099102814740897,1,0.21342449240501504,2,120.64785786577035,0.07525276648568911,0.06501733725984238,1759.0,,,,,
J123241.75+091209.7,0.008916666666666666,0,2.3347121501229266e-06,0,0.18090150592452398,1,0.21368306147838872,4,81.64991483610183,0.0742006876190685,0.06487439891158253,1760.0,,,,,
J165101.90+611520.1,0.002,0,0.010572367458788924,0,0.18098463654294777,1,0.21344295342161676,0,156.5994285780821,0.07533844029346856,0.06486152025154449,1761.0,,,,,
J090906.35+231624.4,0.0002857142857142857,0,0.00017426933412446094,0,0.1765283958840555,1,0.22631401471530352,8,233.5996204688682,0.07559133277838075,0.0648333872794284,1762.0,,,,,
J072617.41+062817.8,0.0,0,1.0427507265390615e-05,0,0.17647241885764697,1,0.22647569443439697,8,251.8752896986331,0.07549537398055413,0.06471032055476068,1763.0,,,,,
J121302.52-402613.2,0.014009523809523809,0,0.04154375482445731,0,0.19812869513464154,1,0.16392537889028533,3,129.9907292759974,0.07315955250808881,0.06470954840829382,1764.0,,,,,
J161337.43+425139.6,0.02294259351759351,0,0.012424627192692887,0,0.19268754914843056,1,0.1796411646516917,1,148.65960017734096,0.07166946178732603,0.06470848060593568,1765.0,,,,,
J004822.66+131339.3,0.02366733266733267,0,0.0003879529549283349,0,0.18896320244928055,1,0.19039827996772482,2,247.71234322874471,0.07148452186332861,0.06465349483532919,1766.0,,,,,
J041629.41-603634.9,0.020416015030720908,0,0.010437826836272666,0,0.1908030929610624,1,0.18508408233713644,2,154.22405112195543,0.07197930806804334,0.06461312334842585,1767.0,,,,,
J171332.49-820141.1,0.006563369963369964,0,0.005839078384865544,0,0.18205514188811395,1,0.2103509884745804,1,117.6018104520938,0.0742511456076053,0.06458146337271455,1768.0,,,,,
J053304.26+264608.4,0.0052,0,0.012842266371575735,0,0.18394827750362513,1,0.20488300179933586,0,131.75416649989762,0.0743084227236372,0.06443579090597475,1769.0,,,,,
J225210.90-652141.8,0.0006666666666666666,0,0.007632904230400654,0,0.1797944884753564,1,0.21688048516621947,3,180.00074580982593,0.07506001868776226,0.0644323969704629,1770.0,,,,,
J005323.83-653238.8,0.00036363636363636367,0,0.008568026677563345,0,0.18006291568265242,1,0.21610518075551488,2,164.24035282235363,0.07501228126557154,0.06434818913672365,1771.0,,,,,
J182159.96+754130.1,0.0564035539623775,0,0.001822981054505137,0,0.2068353224264884,1,0.1387778291700906,5,252.49746752966982,0.06566812139565774,0.064344611762332,1772.0,,,,,
J140759.39-015633.3,0.005900000000000001,0,0.005585036753553691,0,0.181914504969516,1,0.2107571932866606,3,131.3854197569185,0.0740807433467381,0.06434063715434693,1773.0,,,,,
J055117.31+272858.0,0.0006857142857142857,0,0.002145093389571573,0,0.1780216342624637,1,0.22200106032936268,1,253.24597901234745,0.0749439560015495,0.06433563575643018,1774.0,,,,,
J222514.23-752401.7,0.004200000000000001,0,0.013081238353992124,0,0.1836663010412044,1,0.20569744083192087,1,137.7342581831002,0.07432622639530433,0.06430819405311801,1775.0,,,,,
J180546.22+592815.6,0.0021818181818181815,0,0.0003944699268327713,0,0.17827747981133774,1,0.22126209580896508,5,166.39492227855143,0.07461279463920535,0.06426551228815004,1776.0,,,,,
J112135.51+224832.1,0.0029174603174603173,0,0.0007106743357529748,0,0.17877430805780853,1,0.2198270954797077,0,372.1493309744704,0.07448507671097367,0.06426113151190033,1777.0,,,,,
J061906.92-534234.3,0.007326007326007326,0,0.04193845475240404,0,0.19535782706131205,1,0.1719285401956285,3,120.84237761694675,0.0737310007580133,0.06424457312486957,1778.0,,,,,
J062350.60+793815.2,0.002,0,8.829682692760587e-07,0,0.17808045096386105,1,0.22183117871238422,4,108.20971149902358,0.0746106872268845,0.06423773190875814,1779.0,,,,,
J143642.07+373859.2,0.0002,0,0.025016875682453952,0,0.18583136779918658,1,0.19944402925027632,3,91.11509829096688,0.07488696831091009,0.0642174014093515,1780.0,,,,,
J045929.34+474735.4,0.0009,0,2.784734072278098e-05,0,0.17757202046098047,1,0.22329969010283113,4,172.2748199369797,0.07474251248118464,0.06419358212672968,1781.0,,,,,
J020925.29-303111.4,0.0,0,0.0018382265060671336,0,0.17773622811281253,1,0.22282540540561546,5,254.67875316676006,0.07488787730389419,0.0641896091176236,1782.0,,,,,
J165105.33-624313.5,0.00075,0,0.0003249443570616717,0,0.17769650752587135,1,0.22294013128069157,5,165.6048878413132,0.07467169187925109,0.06411145018221522,1783.0,,,,,
J123233.27-843448.4,0.002,0,0.0017376811067001884,0,0.17887150947615355,1,0.21954634641135218,2,118.25243981513938,0.07442800917268412,0.06408115071944354,1784.0,,,,,
J024858.51-320213.6,0.0,0,0.03818306375561167,0,0.19048793162667993,1,0.1859943699905069,3,52.87622156928715,0.07472581124870618,0.06405069535603387,1785.0,,,,,
J161909.66-714042.1,0.002581818181818182,0,0.0003995378517198733,0,0.1787682617366083,1,0.21984455920681006,1,334.5949366966966,0.07427530508011604,0.0640333783803592,1786.0,,,,,
J220352.95-451617.3,0.0031301587301587296,0,0.0023282194527160217,0,0.17973952023746248,1,0.2170392511784919,6,229.01573314065718,0.07416587645378889,0.06401791677898458,1787.0,,,,,
J032501.54-652141.8,0.004666666666666667,0,0.00979204460929479,0,0.18312598146079834,1,0.20725805817059806,0,223.057397481009,0.07390558981551984,0.06401431507996938,1788.0,,,,,
J182919.49-550958.8,0.003307936507936507,0,0.008913396376096278,0,0.18216881233112436,1,0.21002267154754278,1,116.64578649393631,0.07408133481052519,0.0639708493387268,1789.0,,,,,
J132030.99+660625.5,0.004015295815295815,0,0.004963971972188672,0,0.1811943880930808,1,0.2128371232466192,0,29.12610383206544,0.0739387970113679,0.06394972541192902,1790.0,,,,,
J152630.94-103805.6,0.0,0,3.3349624048272986e-05,0,0.1774417183036192,1,0.22367604478887118,5,210.12598085646795,0.07456979813763982,0.06391696983226271,1791.0,,,,,
J233054.87-810019.5,0.0,0,0.021343385341546447,0,0.18482560321725328,1,0.20234900197773686,3,212.45711165342328,0.07456412910642778,0.06391211066265237,1792.0,,,,,
J052437.07-033944.6,0.04875720341749753,0,0.03476301331333786,0,0.21482198701778393,1,0.11570976410014086,3,78.96617828704015,0.06640999361032542,0.06388816643992143,1793.0,,,,,
J014349.37-335746.5,0.003759087481146305,0,0.003164930106506908,0,0.1805862787889993,1,0.21459353918669544,1,225.51127035430753,0.07383918559144954,0.06382774300426337,1794.0,,,,,
J170559.96+752330.9,0.0,0,0.0010961486066941,0,0.17792083432818723,1,0.22229220307316472,2,209.91483892640522,0.07446278389328627,0.06382524333710252,1795.0,,,,,
J004727.66+224017.2,0.013168398268398268,0,0.029042318220460973,0,0.1945161787141475,1,0.17435949226785746,3,136.6913578846042,0.07219006958557224,0.06375840225454739,1796.0,,,,,
J041457.58-524813.5,0.015757814407814413,0,0.08593499963002212,0,0.21558318277861027,1,0.11351118506367434,3,81.4270783878567,0.0717346663671703,0.06373797323011945,1797.0,,,,,
J143337.66+315550.4,0.0,0,0.0012367420046497833,0,0.17811385746553426,1,0.22173468995346013,0,168.9986400860419,0.07432381065270331,0.06370612341660284,1798.0,,,,,
