rank,designation,ra_value,dec_value,w1mpro_value,w2mpro_value,w1_w2_color,pm_total,ml_ensemble_score,if_score
295,J050442.75-032923.1,76.1781298,-3.4897683,14.426,11.926,2.5,382.5611062301028,0.2997507723905278,0.007021954693247512
296,J084045.10+512936.9,130.1879235,51.4936087,16.149,13.473,2.676,472.204404892627,0.29897229230130007,0.00670977380267701
297,J154920.85+235547.1,237.336893,23.9297749,12.987,11.377,1.6099999999999994,275.72631357924473,0.2984065700901434,0.006482911656633394
298,J050334.17-661120.6,75.8923967,-66.1890757,13.86,11.96,1.8999999999999986,350.202798389733,0.2980435395611798,0.0063373315764176374
299,J014844.68-492701.4,27.1861973,-49.4503994,16.962,14.983,1.9789999999999992,413.0012106519786,0.2977670771277546,0.006226466456204227
300,J104929.00+185049.5,162.3708455,18.8470841,16.91,14.77,2.1400000000000006,869.5383832816123,0.2965692650568922,0.0057461278525683945
301,J060351.55-214107.8,90.9647928,-21.6855046,17.004,14.752,2.2520000000000007,827.6351853322815,0.2959221423252546,0.0054866230129886895
302,J152326.28+194834.1,230.8595084,19.8094814,16.85,14.765,2.085000000000001,745.3992218938788,0.2952526824492805,0.005218160680843298
303,J014441.66-764624.4,26.1736223,-76.7734446,16.723,14.292,2.430999999999999,248.74484919290288,0.29518791577433534,0.005192188381045959
304,J155015.74+452047.2,237.5656014,45.3464599,17.218,15.318,1.9000000000000004,304.04111564063174,0.29498514135647974,0.005110873137114835
305,J141934.95-353407.9,214.8956456,-35.5688742,15.602,14.093,1.5090000000000003,430.5124853009492,0.29478822302818647,0.005031906263142205
306,J001833.20-341450.9,4.6383658,-34.2474795,15.486,13.08,2.4060000000000006,302.80356668969404,0.2946693171274458,0.00498422341228838
307,J184650.30-630304.4,281.7096073,-63.0512495,16.889,15.113,1.7759999999999998,852.7238708984287,0.2945291359996138,0.004928008911836368
308,J013321.64+394548.7,23.3401958,39.7635399,15.292,12.932,2.3599999999999994,138.2931668593933,0.29432767771677776,0.004847221455588191
309,J103648.31+044951.0,159.2013072,4.8308348,16.078,13.941,2.1369999999999987,386.83976010746363,0.29359844619335024,0.004554789896238309
310,J054547.21-500932.8,86.4467163,-50.1591179,17.151,15.563,1.5879999999999992,302.95214143491376,0.2935615657533124,0.0045400003482781726
311,J203455.71-575232.6,308.732157,-57.8757446,13.549,12.012,1.536999999999999,215.00930212434997,0.29263484702053805,0.004168373786071711
312,J080223.28+640715.5,120.5970076,64.1209756,14.573,12.095,2.4779999999999998,386.1152677633973,0.2925582693866319,0.0041376651343265625
313,J041500.52-562635.4,63.7522076,-56.4431775,17.166,15.515,1.6509999999999998,221.3504009483606,0.292487196447242,0.004109163938443461
314,J182710.47+682637.1,276.7936622,68.443661,17.298,15.201,2.0969999999999978,972.7332625134189,0.29245174485494324,0.004094947377468905
315,J201954.13-720823.9,304.9755799,-72.1399868,16.994,14.789,2.205,689.6549862068714,0.2911565603754059,0.003575561140274075
316,J015856.00+710719.3,29.7333385,71.1220529,16.146,13.748,2.3980000000000015,803.2440475969928,0.2907028186807201,0.0033936046736976477
317,J075604.46-740952.8,119.0185872,-74.1646688,16.07,13.539,2.5310000000000006,413.35819817683546,0.2901731539958218,0.003181202076221634
318,J194740.96-513823.9,296.9206801,-51.6399919,14.625,12.153,2.4719999999999995,289.29051142407,0.2898268099045519,0.0030423134799009155
319,J015833.63+302746.7,29.6401494,30.4629825,16.454,14.181,2.2730000000000015,441.0759571774458,0.2896641098362386,0.002977068584206377
320,J221415.73-372108.5,333.5655612,-37.3523872,13.721,12.114,1.6069999999999993,225.055548698538,0.2893666659608864,0.002857789626160956
321,J030923.76+231413.9,47.3490399,23.2372162,16.648,14.35,2.298,543.6561413246428,0.28854647112761556,0.002528880567297498
322,J002403.57-310759.3,6.0148898,-31.1331579,16.572,14.421,2.151,497.15691687836346,0.2881358190134011,0.0023642035967441077
323,J132121.18+110347.5,200.3382613,11.0632157,16.113,14.332,1.7809999999999988,818.1595198981676,0.2874763964656321,0.0020997663669762856
324,J180032.05+620626.2,270.1335657,62.1072914,16.842,15.168,1.6739999999999995,414.1605968703445,0.28680396058417473,0.0018301106169709147
325,J043013.13-460855.1,67.554716,-46.1486457,15.758,13.306,2.452,289.36482163524994,0.2852947065229113,0.0012248796246024374
326,J142517.13+122114.5,216.3214136,12.3540519,16.038,13.873,2.165000000000001,220.51077071199947,0.28481636478816214,0.0010330582141163114
327,J230228.65-372042.3,345.6193829,-37.3450937,13.705,12.11,1.5950000000000006,221.50395030337495,0.28448261538793745,0.0008992202567539298
328,J134749.09-383219.1,206.9545654,-38.5386643,16.853,14.578,2.275000000000002,276.00724628168734,0.2843118950381495,0.0008307591213019272
329,J213644.76-465718.4,324.1865214,-46.9551267,16.507,14.763,1.7440000000000015,580.0,0.2839952984469708,0.0007037996689621684
330,J231020.31-661325.1,347.5846629,-66.2236527,16.003,14.495,1.508000000000001,330.55256768024054,0.2838412141941,0.0006420098300828903
331,J175831.63+281340.9,269.6318326,28.2280319,15.894,13.605,2.2889999999999997,553.2612402834668,0.2838406352033232,0.0006417776470651892
332,J060433.25-382614.7,91.1385589,-38.4374401,14.082,11.711,2.3710000000000004,393.51238862328086,0.28340193575358397,0.0004658533211800431
333,J071006.83-554659.0,107.5284967,-55.7830717,16.829,14.521,2.308,722.59601438148,0.2832969934959171,0.00042377007729205163
334,J183134.84+800257.7,277.8951698,80.0493709,16.535,14.987,1.548,580.538543078752,0.28327507585436434,0.00041498081093338524
335,J100823.11-200606.3,152.0963285,-20.1017613,16.431,14.244,2.187000000000001,854.9578937000348,0.282910046083891,0.00026859900822834293
336,J062329.24-201726.0,95.8718392,-20.2905715,16.556,14.017,2.5390000000000015,385.87562763149475,0.28275758187519084,0.00020745882865180754
337,J111713.87+674921.6,169.3078006,67.8226796,13.243,11.61,1.633000000000001,326.91436187478826,0.28255939958649207,0.00012798508971179068
338,J140612.29-494749.9,211.5512289,-49.7972098,16.333,14.724,1.6089999999999982,963.3820633580428,0.2822893152338552,1.967766489507916e-05
339,J025702.69-253035.1,44.2612457,-25.5097627,17.074,15.159,1.915000000000001,497.70674096298916,0.2821666406020469,-2.9516497342674253e-05
340,J152251.93+401006.2,230.7163892,40.1684112,16.455,14.117,2.3379999999999974,193.49418595916518,0.2820803487481804,-6.412068075312138e-05
341,J042311.19-424526.2,65.7966416,-42.7572834,17.01,14.72,2.290000000000001,551.1923439236072,0.28179661435328496,-0.0001779019544294047
342,J131659.41+205905.2,199.2475806,20.984793,16.556,14.798,1.758000000000001,358.8035674293108,0.281705947967382,-0.00021426038348576482
343,J191030.13+694027.6,287.6255806,69.6743518,14.578,13.004,1.5739999999999998,55.08175741568164,0.28161200357981514,-0.00025193333489526015
344,J155801.23+693537.0,239.5051331,69.5936301,16.229,13.757,2.4719999999999995,193.18643844742311,0.2815282339623378,-0.0002855260678998883
345,J215423.66-581034.4,328.5985846,-58.1762316,16.459,14.844,1.6150000000000002,800.2649561239077,0.2811883461907533,-0.0004218255939835158
346,J162729.23-351825.7,246.8718096,-35.3071532,15.638,13.783,1.8550000000000004,303.40237309553135,0.2810102778322759,-0.0004932333788467691
347,J052738.08-453603.1,81.908707,-45.6008759,17.015,15.378,1.6370000000000005,799.0750903388241,0.28050318497035814,-0.0006965843744932698
348,J165309.46+374543.7,253.2894428,37.7621575,17.136,14.95,2.186,469.00426437293726,0.2804858829851775,-0.0007035227011339407
349,J203627.34+715727.7,309.1139312,71.9577206,17.534,15.51,2.023999999999999,414.30664971733194,0.27951459717141597,-0.0010930212567609732
350,J155457.51-183018.1,238.7396471,-18.5050435,14.699,12.293,2.4060000000000006,245.58908770545975,0.27875940721084913,-0.001395862495351341
